hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,lat,lng,geocode_flag,geocode_accuracy,url,PRVDR_NUM,RPT_REC_NUM,LINE_NUM,CLMN_NUM,total,unit_100_value,unit_name
LAC/HARBOR-UCLA MED CENTER,1000 W CARSON ST,TORRANCE,CA,90502,LOS ANGELES,(310) 222-2101,Acute Care Hospitals,Government - Local,TRUE,33.8315830,-118.2945460,0,,https://data.medicare.gov/resource/xubh-q36u/row-5whm.24nh_dyri,50376,662474,00801,00200,27,03101,03101NEONATAL INTENSIVE CARE UNIT
EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,SANTA CLARA,(650) 940-7000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,37.3693410,-122.0779330,0,,https://data.medicare.gov/resource/xubh-q36u/row-pztm_52rg~xmku,50308,662338,00801,00200,24,03101,03101TRANSITIONAL CARE UNIT
EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,SANTA CLARA,(650) 940-7000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,37.3693410,-122.0779330,0,,https://data.medicare.gov/resource/xubh-q36u/row-pztm_52rg~xmku,50308,662338,00802,00200,22,03102,02060NEONATAL INTENSIVE CARE UNIT
ADVENTHEALTH DAYTONA BEACH,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,VOLUSIA,(386) 676-6000,Acute Care Hospitals,Voluntary non-profit - Church,FALSE,29.2427500,-81.1093000,0,,https://data.medicare.gov/resource/xubh-q36u/row-7r9b.2c85_ysjw,100068,656267,00801,00200,16,03101,02060NEONATAL INTENSIVE CARE UNIT
ADVENTHEALTH TAMPA,3100 E FLETCHER AVE,TAMPA,FL,33613,HILLSBOROUGH,(813) 615-7200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,28.0692260,-82.4245250,0,,https://data.medicare.gov/resource/xubh-q36u/row-zdje.si2f_dc2y,100173,656268,00801,00200,28,03101,03101NEONATAL INTENSIVE CARE UNIT
ST PETERS HOSPITAL,2475 BROADWAY,HELENA,MT,59601,LEWIS AND CLARK,(406) 442-2480,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,46.5834940,-111.9966811,1,ROOFTOP,https://data.medicare.gov/resource/xubh-q36u/row-evvs~mb5j_5wez,270003,656303,00801,00200,2,03101,03101NEONATAL INTENSIVE CARE UNIT
"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",4801 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,70508,LAFAYETTE,(337) 470-2100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,30.1500010,-92.0404470,0,,https://data.medicare.gov/resource/xubh-q36u/row-ft5v-q2ab-kpdw,190102,660227,01201,00200,13,03501,02080PEDIATRIC INTENSIVE CARE UNIT
ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,(870) 972-4100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.8374780,-90.7021420,0,,https://data.medicare.gov/resource/xubh-q36u/row-tdxp_ingv-y9gs,40020,644208,00801,00200,12,03101,02060NEONATAL INTENSIVE CARE UNIT
SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,(858) 455-9100,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,32.8971240,-117.2418540,0,,https://data.medicare.gov/resource/xubh-q36u/row-k5xn~6853~5e64,50424,644216,00801,00200,26,03101,03101BONE MARROW UNIT
ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,(661) 949-5000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,34.6893710,-118.1584760,0,,https://data.medicare.gov/resource/xubh-q36u/row-jtig~5whv~hgpp,50056,660914,00801,00200,27,03101,02060NICU
NORTHSHORE UNIVERSITY HEALTHSYSTEM EVANSTON HOSP,2650 RIDGE AVE,EVANSTON,IL,60201,COOK,(847) 432-8000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,42.0653000,-87.6832930,0,,https://data.medicare.gov/resource/xubh-q36u/row-emix~ri9w-scyq,140010,643702,00801,00200,44,03101,03101INFANT SPECIAL CARE UNIT (ISCU)
UPMC PINNACLE HANOVER,300 HIGHLAND AVE,HANOVER,PA,17331,YORK,(717) 637-3711,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.8079810,-76.9837310,0,,https://data.medicare.gov/resource/xubh-q36u/row-e6wa_fe6d.4weu,390233,660867,00801,00200,9,03101,03101CRITICAL CARE
CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,CUMBERLAND,(910) 609-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.0324120,-78.9310960,0,,https://data.medicare.gov/resource/xubh-q36u/row-9vgu~9uhh_eymv,340028,643815,00801,00200,44,03101,02060NEONATAL INTENSIVE CARE UNIT
VIDANT MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,NC,27834,PITT,(252) 847-4100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.6058100,-77.4009520,0,,https://data.medicare.gov/resource/xubh-q36u/row-7q4f-6u6k_hghr,340040,643816,00801,00200,12,03101,03101PICU
VIDANT MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,NC,27834,PITT,(252) 847-4100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.6058100,-77.4009520,0,,https://data.medicare.gov/resource/xubh-q36u/row-7q4f-6u6k_hghr,340040,643816,00802,00200,24,03102,03102CICU
VIDANT MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,NC,27834,PITT,(252) 847-4100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.6058100,-77.4009520,0,,https://data.medicare.gov/resource/xubh-q36u/row-7q4f-6u6k_hghr,340040,643816,00803,00200,24,03103,03103SICU
VIDANT MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,NC,27834,PITT,(252) 847-4100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.6058100,-77.4009520,0,,https://data.medicare.gov/resource/xubh-q36u/row-7q4f-6u6k_hghr,340040,643816,00804,00200,24,03104,03104MICU
VIDANT MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,NC,27834,PITT,(252) 847-4100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.6058100,-77.4009520,0,,https://data.medicare.gov/resource/xubh-q36u/row-7q4f-6u6k_hghr,340040,643816,00805,00200,24,03105,03105CSICU
MEMORIAL HERMANN SUGAR LAND HOSPITAL,17500 W GRAND PARKWAY SOUTH,SUGAR LAND,TX,77479,FORT BEND,(281) 725-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,29.5640800,-95.6879100,0,,https://data.medicare.gov/resource/xubh-q36u/row-bagw~v25h.x4rt,450848,643971,00801,00200,12,03101,02060NEONATAL INTENSIVE CARE UNIT
LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD,LAKE CHARLES,LA,70601,CALCASIEU,(337) 494-3000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,30.2034610,-93.1972950,0,,https://data.medicare.gov/resource/xubh-q36u/row-4zs9_fsn4-zxee,190060,649245,00801,00200,23,03101,02060NEONATAL INTENSIVE CARE UNIT
MOUNT CARMEL WEST,793 WEST STATE STREET,COLUMBUS,OH,43222,FRANKLIN,(614) 234-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.9577820,-83.0208240,0,,https://data.medicare.gov/resource/xubh-q36u/row-prgi-8b6s~4jgz,360035,660665,01101,00200,31,03401,03401NEONATAL INTENSIVE CARE UNIT
BAPTIST MEDICAL CENTER JACKSONVILLE,800 PRUDENTIAL DR,JACKSONVILLE,FL,32207,DUVAL,(904) 202-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,30.3162840,-81.6636090,0,,https://data.medicare.gov/resource/xubh-q36u/row-sq6x~c6g4-pdi9,100088,644237,00801,00200,70,03101,02060NEONATAL INTENSIVE CARE UNIT
ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,WOODBURY,(712) 279-3500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,42.5186000,-96.4060290,0,,https://data.medicare.gov/resource/xubh-q36u/row-4feb-c43c_8ymx,160146,649580,00801,00200,20,03101,03101NICU
SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,SAN ANGELO,TX,76903,TOM GREEN,(325) 653-6741,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,31.4644850,-100.4350900,0,,https://data.medicare.gov/resource/xubh-q36u/row-mf6f.gvju.vuav,450571,644369,00801,00200,4,03101,02060NEONATAL INTENSIVE CARE UNIT
BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,4343 NORTH JOSEY LANE,CARROLLTON,TX,75010,DENTON,(972) 394-2255,Acute Care Hospitals,Proprietary,FALSE,33.0289660,-96.8839500,0,,https://data.medicare.gov/resource/xubh-q36u/row-5qkb_cw98-y3cm,450730,644372,00801,00200,5,03101,03101NEONATAL INTENSIVE CARE UNIT
WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,WI,53188,WAUKESHA,(262) 928-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,43.0112790,-88.2455220,0,,https://data.medicare.gov/resource/xubh-q36u/row-ymin.n5xk~xhmy,520008,644386,00801,00200,19,03101,03101NEONATAL INTENSIVE CARE UNIT
PRISMA HEALTH RICHLAND HOSPITAL,5 MEDICAL PARK,COLUMBIA,SC,29203,RICHLAND,(803) 296-2548,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,34.0266990,-81.0350320,0,,https://data.medicare.gov/resource/xubh-q36u/row-ktx8~zrze~bafm,420018,644778,01201,00200,14,03501,02080PEDIATRIC INTENSIVE CARE UNIT
SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,GREENWOOD,(864) 227-4111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,34.1753620,-82.1578680,0,,https://data.medicare.gov/resource/xubh-q36u/row-vc2q_jqxe-uebz,420071,644780,00801,00200,18,03101,03101NEONATAL INTENSIVE CARE UNIT
OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,WA,98004,KING,(425) 688-5000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,47.6208736,-122.1868731,1,GEOMETRIC_CENTER,https://data.medicare.gov/resource/xubh-q36u/row-rzza-8dw4_494p,500051,658006,00801,00200,17,03101,02060NEONATAL INTENSIVE CARE UNIT
COOK CHILDRENS MEDICAL CENTER,801 SEVENTH AVENUE,FORT WORTH,TX,76104,TARRANT,(682) 885-4000,Childrens,Voluntary non-profit - Private,TRUE,32.7364880,-97.3419750,0,,https://data.medicare.gov/resource/xubh-q36u/row-78ag.2jb3-taix,453300,645193,00801,00200,80,03101,02060NEONATAL INTENSIVE CARE UNIT
COOK CHILDRENS MEDICAL CENTER,801 SEVENTH AVENUE,FORT WORTH,TX,76104,TARRANT,(682) 885-4000,Childrens,Voluntary non-profit - Private,TRUE,32.7364880,-97.3419750,0,,https://data.medicare.gov/resource/xubh-q36u/row-78ag.2jb3-taix,453300,645193,00802,00200,57,03102,02080PEDIATRIC INTENSIVE CARE UNIT
PIH HEALTH HOSPITAL-WHITTIER,12401 WASHINGTON BLVD,WHITTIER,CA,90602,LOS ANGELES,(526) 698-0811,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,33.9674330,-118.0481430,0,,https://data.medicare.gov/resource/xubh-q36u/row-b7rk~kcm9_yqnp,50169,645229,00801,00200,34,03101,02060NEONATAL INTENSIVE CARE UNIT
PIH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,(526) 904-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,33.9355630,-118.1317030,0,,https://data.medicare.gov/resource/xubh-q36u/row-acht-d2zx_7npt,50393,645232,00801,00200,7,03101,02060NICU
UNIVERSITY OF UTAH HOSPITALS AND CLINICS,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,84132,SALT LAKE,(801) 581-2121,Acute Care Hospitals,Government - State,TRUE,40.7720190,-111.8370220,0,,https://data.medicare.gov/resource/xubh-q36u/row-w86s~b4kw~syc4,460009,662619,01201,00200,48,03501,02060NEONATAL INTENSIVE CARE UNIT
CONNECTICUT CHILDRENS MEDICAL CENTER,282 WASHINGTON STREET,HARTFORD,CT,6106,HARTFORD,(860) 545-9000,Childrens,Voluntary non-profit - Private,TRUE,41.7534820,-72.6828120,0,,https://data.medicare.gov/resource/xubh-q36u/row-ew6z.c4u9~qxnc,73300,645529,00801,00200,18,03101,02080PEDIATRIC INTENSIVE CARE UNIT
CONNECTICUT CHILDRENS MEDICAL CENTER,282 WASHINGTON STREET,HARTFORD,CT,6106,HARTFORD,(860) 545-9000,Childrens,Voluntary non-profit - Private,TRUE,41.7534820,-72.6828120,0,,https://data.medicare.gov/resource/xubh-q36u/row-ew6z.c4u9~qxnc,73300,645529,00802,00200,72,03102,02060NEONATAL INTENSIVE CARE UNIT
BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,SHELBY,(901) 226-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.1307580,-89.8610220,0,,https://data.medicare.gov/resource/xubh-q36u/row-criu~e5s8_rkhc,440048,645500,00801,00200,12,03101,03101TRANSPLANT
BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,SHELBY,(901) 226-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.1307580,-89.8610220,0,,https://data.medicare.gov/resource/xubh-q36u/row-criu~e5s8_rkhc,440048,645500,00802,00200,40,03102,02060NEONATAL ICU-STEPDOWN
AUXILIO MUTUO HOSPITAL,PONCE DE LEON AVENUE STOP 37 1/2,HATO REY,PR,918,SAN JUAN,(787) 758-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,18.4229638,-66.0571476,1,GEOMETRIC_CENTER,https://data.medicare.gov/resource/xubh-q36u/row-hh9m-t23y-dj6g,400016,645607,00801,00200,29,03101,03101NICU-PICU
AUXILIO MUTUO HOSPITAL,PONCE DE LEON AVENUE STOP 37 1/2,HATO REY,PR,918,SAN JUAN,(787) 758-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,18.4229638,-66.0571476,1,GEOMETRIC_CENTER,https://data.medicare.gov/resource/xubh-q36u/row-hh9m-t23y-dj6g,400016,645607,00802,00200,6,03102,02400BONE MARROW
AUXILIO MUTUO HOSPITAL,PONCE DE LEON AVENUE STOP 37 1/2,HATO REY,PR,918,SAN JUAN,(787) 758-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,18.4229638,-66.0571476,1,GEOMETRIC_CENTER,https://data.medicare.gov/resource/xubh-q36u/row-hh9m-t23y-dj6g,400016,645607,00901,00200,6,03201,03201INTERMEDIATE/NEUMOLOGIC
AUXILIO MUTUO HOSPITAL,PONCE DE LEON AVENUE STOP 37 1/2,HATO REY,PR,918,SAN JUAN,(787) 758-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,18.4229638,-66.0571476,1,GEOMETRIC_CENTER,https://data.medicare.gov/resource/xubh-q36u/row-hh9m-t23y-dj6g,400016,645607,01101,00200,8,03401,03401CARDIOVASCULAR  INTENSIVE CARE UNIT
AUXILIO MUTUO HOSPITAL,PONCE DE LEON AVENUE STOP 37 1/2,HATO REY,PR,918,SAN JUAN,(787) 758-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,18.4229638,-66.0571476,1,GEOMETRIC_CENTER,https://data.medicare.gov/resource/xubh-q36u/row-hh9m-t23y-dj6g,400016,645607,01102,00200,7,03402,02401INTERMEDIATE CARE
BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,78205,BEXAR,(210) 297-8256,Acute Care Hospitals,Proprietary,TRUE,29.4328770,-98.4927730,0,,https://data.medicare.gov/resource/xubh-q36u/row-9jbx_v3az~nwzz,450058,660466,00801,00200,140,03101,02060NEONATAL INTENSIVE CARE UNIT
COMMUNITY MEMORIAL HOSPITAL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,WAUKESHA,(262) 251-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,43.1640128,-88.1384415,1,ROOFTOP,https://data.medicare.gov/resource/xubh-q36u/row-egxp.88in-au8e,520103,660479,00801,00200,8,03101,02060SPECIAL CARE NURSERY
MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,CUMBERLAND,(207) 662-0111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,43.6521930,-70.2751040,0,,https://data.medicare.gov/resource/xubh-q36u/row-94m6-7spt_ncnf,200009,646265,00801,00200,31,03101,02060NEONATAL INTENSIVE CARE UNIT
METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,SHELBY,(901) 516-8274,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,35.1370880,-90.0191450,0,,https://data.medicare.gov/resource/xubh-q36u/row-nwt3_5nxh_zbt6,440049,646408,01202,00200,16,03502,02401ICU SOUTH
METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,SHELBY,(901) 516-8274,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,35.1370880,-90.0191450,0,,https://data.medicare.gov/resource/xubh-q36u/row-nwt3_5nxh_zbt6,440049,646408,01203,00200,48,03503,02402ICU NORTH
METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,SHELBY,(901) 516-8274,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,35.1370880,-90.0191450,0,,https://data.medicare.gov/resource/xubh-q36u/row-nwt3_5nxh_zbt6,440049,646408,01204,00200,49,03504,02403ICU GTOWN
METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,SHELBY,(901) 516-8274,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,35.1370880,-90.0191450,0,,https://data.medicare.gov/resource/xubh-q36u/row-nwt3_5nxh_zbt6,440049,646408,01205,00200,51,03505,02404ICU LEB
METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,SHELBY,(901) 516-8274,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,35.1370880,-90.0191450,0,,https://data.medicare.gov/resource/xubh-q36u/row-nwt3_5nxh_zbt6,440049,646408,01206,00200,90,03506,02060NICU
MULTICARE DEACONESS HOSPITAL,W 800 FIFTH AVENUE,SPOKANE,WA,99210,SPOKANE,(509) 473-5800,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,47.6520746,-117.4232235,1,ROOFTOP,https://data.medicare.gov/resource/xubh-q36u/row-yuz3-454p_9mcv,500044,646412,00801,00200,48,03101,02060NEONATAL INTENSIVE CARE UNIT
NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,(520) 469-8100,Acute Care Hospitals,Proprietary,TRUE,32.3195810,-111.0120540,0,,https://data.medicare.gov/resource/xubh-q36u/row-yv8p.eeec-pmxw,30085,646415,00801,00200,15,03101,03101NICU
SAINT JOSEPH HOSPITAL,1375 E 19TH AVE,DENVER,CO,80218,DENVER,(303) 812-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.7457220,-104.9721350,0,,https://data.medicare.gov/resource/xubh-q36u/row-yaud.gj8n-p2rj,60028,646545,00801,00200,35,03101,03101NEONATAL INTENSIVE CARE UNIT
TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIR,TAMPA,FL,33606,HILLSBOROUGH,(813) 844-7000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,27.9372720,-82.4591280,0,,https://data.medicare.gov/resource/xubh-q36u/row-wsdc~nyp9_puqz,100128,644241,01201,00200,82,03501,02060NICU
TALLAHASSEE MEMORIAL HOSPITAL,1300 MICCOSUKEE RD,TALLAHASSEE,FL,32308,LEON,(850) 431-5380,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,30.4558490,-84.2617570,0,,https://data.medicare.gov/resource/xubh-q36u/row-vp2c_h3mv~f3gh,100135,644244,01201,00200,30,03501,02060NEONATAL INTENSIVE CARE UNIT
WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,1890,MIDDLESEX,(781) 729-9000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,42.4654960,-71.1214080,0,,https://data.medicare.gov/resource/xubh-q36u/row-q8fw-g6i4-ywa7,220105,644740,00801,00200,16,03101,03101INTENSIVE CARE UNIT NEONATAL
CEDAR PARK REGIONAL MEDICAL CENTER,1401 MEDICAL PARKWAY,CEDAR PARK,TX,78613,WILLIAMSON,(512) 528-7000,Acute Care Hospitals,Proprietary,TRUE,30.5311240,-97.8128240,0,,https://data.medicare.gov/resource/xubh-q36u/row-rn6p~5mhb.xk3w,670043,647207,00801,00200,8,03101,03101NEONATAL INTENSIVE CARE UNIT
EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,BONNEVILLE,(208) 529-6210,Acute Care Hospitals,Proprietary,TRUE,43.4702760,-111.9901590,0,,https://data.medicare.gov/resource/xubh-q36u/row-zu9m_rfwy-xxuk,130018,644978,00801,00200,26,03101,02060NEONATAL INTENSIVE CARE UNIT
PHOENIXVILLE HOSPITAL,140 NUTT ROAD,PHOENIXVILLE,PA,19460,CHESTER,(610) 983-1000,Acute Care Hospitals,Proprietary,TRUE,40.1333870,-75.5380530,0,,https://data.medicare.gov/resource/xubh-q36u/row-y3he~wx68-j8cb,390127,660699,00801,00200,4,03101,02060NEONATAL INTENSIVE CARE UNIT
STORMONT VAIL HOSPITAL,1500 SW 10TH AVENUE,TOPEKA,KS,66604,SHAWNEE,(785) 354-6121,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.0511290,-95.6956270,0,,https://data.medicare.gov/resource/xubh-q36u/row-a5cq~irkx.42v7,170086,645334,00801,00200,33,03101,03101NEONATAL INTENSIVE CARE UNIT
PRESBYTERIAN ST LUKES MEDICAL CENTER,1719 E 19TH AVE,DENVER,CO,80218,DENVER,(303) 839-6000,Acute Care Hospitals,Government - State,TRUE,39.7460890,-104.9671750,0,,https://data.medicare.gov/resource/xubh-q36u/row-deb8~67qk~e2fi,60014,655884,00801,00200,42,03101,03101NICU III
HOLY SPIRIT HOSPITAL,503 NORTH 21ST STREET,CAMP HILL,PA,17011,CUMBERLAND,(717) 763-2100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.2514100,-76.9234680,0,,https://data.medicare.gov/resource/xubh-q36u/row-p38r_8hnx-xf4j,390004,660850,00801,00200,5,03101,02060NICU
MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,300 HALKET STREET,PITTSBURGH,PA,15213,ALLEGHENY,(412) 641-4010,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,40.4370770,-79.9595460,0,,https://data.medicare.gov/resource/xubh-q36u/row-tusn~f4sz~kzrq,390114,660858,00801,00200,77,03101,02060NICU
MOSES TAYLOR HOSPITAL,700 QUINCY AVENUE,SCRANTON,PA,18510,LACKAWANNA,(570) 340-2100,Acute Care Hospitals,Proprietary,TRUE,41.4106750,-75.6508140,0,,https://data.medicare.gov/resource/xubh-q36u/row-tst5_pes9_4qs5,390119,660859,00801,00200,15,03101,02060NEONATAL INTENSIVE CARE UNIT
"HOSPITAL UPR, DR  FEDERICO TRILLA",CARR 3 KM 8  3 AVE 65TH INFANTERIA       BOX 6021,CAROLINA,PR,984,CAROLINA,(787) 757-1800,Acute Care Hospitals,Proprietary,FALSE,18.3808638,-65.9632825,1,RANGE_INTERPOLATED,https://data.medicare.gov/resource/xubh-q36u/row-xbn3-25u3~b8g7,400112,660876,00801,00200,15,03101,02060NEONATAL INTENSIVE CARE UNIT
TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,IL,61201,ROCK ISLAND,(309) 779-5000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,41.4836490,-90.5727990,0,,https://data.medicare.gov/resource/xubh-q36u/row-93v6_urpw.vbnn,140280,648241,00801,00200,9,03101,02060NEONATAL INTENSIVE CARE UNIT
PROVIDENCE ST VINCENT MEDICAL CENTER,9205 SW BARNES ROAD,PORTLAND,OR,97225,WASHINGTON,(503) 216-2213,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,45.5088200,-122.7706570,0,,https://data.medicare.gov/resource/xubh-q36u/row-rq29.araq~qt2q,380004,647933,00901,00200,16,03201,03201CARDIOVASCULAR INTENSIVE CARE UNIT
PROVIDENCE ST VINCENT MEDICAL CENTER,9205 SW BARNES ROAD,PORTLAND,OR,97225,WASHINGTON,(503) 216-2213,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,45.5088200,-122.7706570,0,,https://data.medicare.gov/resource/xubh-q36u/row-rq29.araq~qt2q,380004,647933,00902,00200,12,03202,03202NEURO CRITICAL CARE UNIT
MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,WEBER,(801) 387-2800,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,41.1827960,-111.9491180,0,,https://data.medicare.gov/resource/xubh-q36u/row-vgng-sd8h.wi8e,460004,647974,01001,00200,32,03301,03301NEWBORN ICU
VIRTUA WEST JERSEY HOSPITALS VOORHEES,100 BOWMAN DRIVE,VOORHEES,NJ,8043,CAMDEN,(856) 247-3000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.8423270,-74.9278920,0,,https://data.medicare.gov/resource/xubh-q36u/row-gtsh-gq9y.2jxt,310022,648552,00801,00200,46,03101,02060NEONATAL INTENSIVE CARE UNIT
SUBURBAN HOSPITAL,8600 OLD GEORGETOWN ROAD,BETHESDA,MD,20814,MONTGOMERY,(301) 896-2576,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,38.9972510,-77.1092200,0,,https://data.medicare.gov/resource/xubh-q36u/row-uvne-wnpr_kg8h,210022,661003,00801,00200,15,03101,03101CARDIO THORACIC UNIT
NORTHWEST TEXAS HOSPITAL,1501 S  COULTER ST,AMARILLO,TX,79106,POTTER,(806) 354-1110,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.1997650,-101.9218810,0,,https://data.medicare.gov/resource/xubh-q36u/row-n4qk-n2ds.jvw9,450209,649499,01101,00200,44,03401,03401NEONATAL INTENSIVE CARE
NORTHWEST TEXAS HOSPITAL,1501 S  COULTER ST,AMARILLO,TX,79106,POTTER,(806) 354-1110,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.1997650,-101.9218810,0,,https://data.medicare.gov/resource/xubh-q36u/row-n4qk-n2ds.jvw9,450209,649499,01102,00200,12,03402,03402PEDIATRIC INTENSIVE CARE
CLEVELAND CLINIC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,CUYAHOGA,(216) 445-8400,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,41.5034380,-81.6215280,0,,https://data.medicare.gov/resource/xubh-q36u/row-9fty_q6ij-49dd,360180,648741,01201,00200,25,03501,02080PEDIATRIC INTENSIVE CARE UNIT
